administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue,avg_adm_duration_per_page,avg_inf_duration_per_page,avg_prod_duration_per_page
1,250.8,2,194.4,2,194.4,0.0,0.05,0.0,0.0,Q3,2,2,1,6,New_Visitor,1,0,250.8,97.2,97.2
5,96.6,0,0.0,68,2664.416667,0.0,0.005633803000000001,5.1502601089999995,0.0,Q3,4,2,1,5,New_Visitor,1,0,19.32,0.0,39.18259804411765
7,89.95,0,0.0,37,552.04,0.006976744,0.017829457,0.0,0.0,Q3,1,1,4,3,Returning_Visitor,0,0,12.85,0.0,14.919999999999998
3,273.0,0,0.0,11,385.74,0.0,0.007692308,17.81649911,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,91.0,0.0,35.06727272727273
3,63.4,1,0.0,26,1115.4,0.061494253,0.087060755,0.0,0.0,Q3,3,2,6,13,Returning_Visitor,1,0,21.133333333333333,0.0,42.900000000000006
0,0.0,0,0.0,53,1618.203333,0.023846153999999998,0.047628205,0.0,0.0,Q4,1,8,1,1,Returning_Visitor,1,0,0.0,0.0,30.532138358490563
0,0.0,0,0.0,9,154.8,0.018181818,0.03030303,20.74935126,0.0,Q4,1,1,4,2,Returning_Visitor,0,1,0.0,0.0,17.200000000000003
0,0.0,0,0.0,20,1016.883333,0.035,0.052333332999999996,0.0,0.0,Q3,3,2,4,4,Returning_Visitor,0,0,0.0,0.0,50.84416665
0,0.0,0,0.0,17,504.08333330000005,0.023529412000000003,0.035294118,36.07906944,0.0,Q4,1,1,9,3,Returning_Visitor,0,1,0.0,0.0,29.651960782352944
0,0.0,3,55.4,36,1018.018025,0.01025641,0.038075929,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,0.0,18.466666666666665,28.278278472222222
8,574.55,0,0.0,15,571.4238596,0.031578947,0.029645043,0.0,0.0,Q4,3,2,4,2,Returning_Visitor,0,0,71.81875,0.0,38.09492397333334
11,289.6833333,0,0.0,41,678.4833332999999,0.0,0.032173913,13.57270341,0.0,Q4,4,1,3,1,Returning_Visitor,0,1,26.334848481818184,0.0,16.548373982926826
1,20.2,0,0.0,13,227.6,0.0,0.0,42.29306752,0.0,Q3,2,2,3,3,New_Visitor,0,0,20.2,0.0,17.507692307692306
0,0.0,0,0.0,22,343.03333330000004,0.0,0.027272727000000004,0.0,0.0,Q2,2,5,6,1,Returning_Visitor,0,0,0.0,0.0,15.592424240909093
1,0.0,0,0.0,6,261.6666667,0.071428571,0.125714286,0.0,0.0,Q2,3,2,2,4,Returning_Visitor,0,0,0.0,0.0,43.61111111666667
13,245.4,0,0.0,61,3773.3,0.005714286,0.025021645,22.37276151,0.0,Q4,2,2,9,3,Returning_Visitor,0,1,18.876923076923077,0.0,61.85737704918033
15,266.25,0,0.0,172,4098.699853,0.003314917,0.016214742,2.90865324,0.0,Q4,2,2,7,2,Returning_Visitor,0,0,17.75,0.0,23.829650308139534
0,0.0,0,0.0,8,724.2,0.022222222000000003,0.03968254,5.091914289,0.0,Q4,1,1,3,1,Returning_Visitor,0,1,0.0,0.0,90.525
1,67.4,0,0.0,18,297.5,0.031578947,0.040350877,0.0,0.0,Q4,2,2,3,4,Returning_Visitor,0,0,67.4,0.0,16.52777777777778
6,107.36666670000001,0,0.0,11,151.3,0.005555556,0.04,0.0,0.0,Q4,2,2,1,3,Returning_Visitor,0,0,17.89444445,0.0,13.754545454545456
7,46.2,0,0.0,22,280.0466667,0.00952381,0.012698413,0.0,0.0,Q3,2,2,1,3,New_Visitor,1,0,6.6000000000000005,0.0,12.729393940909091
4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,Q2,2,2,6,1,Returning_Visitor,0,0,72.990023475,13.1,30.81011183561644
3,81.4,0,0.0,94,2487.52,0.0,0.0020833329999999997,0.0,0.0,Q4,2,2,6,2,New_Visitor,0,0,27.133333333333336,0.0,26.462978723404255
3,49.4,0,0.0,176,6847.736667,0.003370787,0.011516853999999998,20.44064077,0.0,Q3,2,4,9,4,Returning_Visitor,0,0,16.466666666666665,0.0,38.90759469886364
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Q2,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,42,602.8833333,0.0,0.004365079,21.26632526,0.0,Q3,6,2,3,1,Returning_Visitor,0,0,0.0,0.0,14.354365078571428
5,226.09,0,0.0,37,692.87,0.0,0.0016666670000000001,0.0,0.0,Q4,1,1,4,4,Returning_Visitor,0,0,45.218,0.0,18.726216216216216
6,75.5,0,0.0,3,66.05,0.0,0.022222222000000003,21.47142017,0.0,Q3,2,2,7,6,Returning_Visitor,0,1,12.583333333333334,0.0,22.016666666666666
6,70.58,0,0.0,15,296.58,0.0,0.028571429,0.0,0.0,Q4,2,4,1,3,Returning_Visitor,0,0,11.763333333333334,0.0,19.772
3,64.3,0,0.0,25,2199.52,0.0,0.042307692,3.17966645,0.0,Q4,2,2,3,2,Returning_Visitor,0,0,21.433333333333334,0.0,87.9808
0,0.0,0,0.0,26,372.3833333,0.019230768999999998,0.059615385,0.0,0.0,Q3,2,1,1,2,Returning_Visitor,0,0,0.0,0.0,14.322435896153847
3,89.66666667,0,0.0,15,2022.117778,0.011764706000000002,0.023529412000000003,11.55399716,0.0,Q3,3,2,3,1,Returning_Visitor,0,0,29.88888889,0.0,134.80785186666668
1,53.9,0,0.0,34,422.5230768999999,0.0,0.006015038,36.31643173,0.0,Q3,1,1,2,2,Returning_Visitor,0,1,53.9,0.0,12.427149320588233
5,263.7333333,1,16.2,97,6079.82,0.002,0.017,3.454874142,0.0,Q4,2,2,2,3,Returning_Visitor,0,0,52.74666666,16.2,62.67855670103093
1,9.1,0,0.0,9,115.6,0.0,0.04,0.0,0.0,Q4,2,5,2,3,Returning_Visitor,0,0,9.1,0.0,12.844444444444443
2,109.8,0,0.0,55,1988.931429,0.007272727,0.005330144,5.79089525,0.0,Q3,1,1,1,2,Returning_Visitor,0,0,54.9,0.0,36.16238961818182
0,0.0,0,0.0,3,294.7,0.0,0.0,30.20357704,0.0,Q4,3,6,3,2,Returning_Visitor,1,1,0.0,0.0,98.23333333333333
1,69.6,0,0.0,46,1292.449762,0.004347826,0.005555556,0.0,0.0,Q3,3,2,1,2,Returning_Visitor,1,0,69.6,0.0,28.09673395652174
1,180.4,1,36.2,28,1907.08,0.006666666999999999,0.015555556000000002,19.24405095,0.0,Q3,2,2,1,1,Returning_Visitor,1,1,180.4,36.2,68.11
2,149.2,0,0.0,3,133.7333333,0.0,0.04,0.0,0.0,Q4,3,2,6,20,New_Visitor,0,0,74.6,0.0,44.577777766666664
6,122.8,0,0.0,7,175.4,0.0,0.018181818,0.0,0.0,Q4,2,5,5,2,New_Visitor,0,0,20.466666666666665,0.0,25.057142857142857
4,151.0,0,0.0,30,1547.233333,0.0,0.012121212,28.40448178,0.0,Q3,2,2,2,2,Returning_Visitor,1,1,37.75,0.0,51.57444443333333
8,375.12,0,0.0,13,288.7133333,0.0,0.0035885170000000003,0.0,0.0,Q3,3,2,4,3,New_Visitor,0,0,46.89,0.0,22.208717946153847
1,49.4,0,0.0,4,111.6,0.04,0.04,0.0,0.0,Q3,1,8,9,4,New_Visitor,0,0,49.4,0.0,27.9
4,226.6,2,7.0,33,849.7444444,0.021929825,0.042105263,0.0,0.0,Q3,3,2,1,13,Returning_Visitor,1,0,56.65,3.5,25.74983164848485
4,53.2,0,0.0,14,496.96666669999996,0.0,0.009803922,0.0,0.0,Q4,2,2,5,20,Returning_Visitor,0,0,13.3,0.0,35.49761905
2,141.0,0,0.0,10,606.6666667000001,0.008333333,0.026388889,36.672294,0.0,Q3,2,5,7,4,Returning_Visitor,0,0,70.5,0.0,60.666666670000005
2,41.4,0,0.0,28,1576.966667,0.0,0.018452381,0.0,0.0,Q4,2,2,9,2,Returning_Visitor,1,0,20.7,0.0,56.320238107142856
1,0.0,0,0.0,21,921.6233332999999,0.0,0.01,0.0,0.0,Q3,2,2,1,2,New_Visitor,0,0,0.0,0.0,43.88682539523809
8,157.31666669999998,0,0.0,48,691.95,0.012666667,0.021380952,6.887181233,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,19.664583337499998,0.0,14.415625
5,44.74,3,129.75,18,390.45666669999997,0.0,0.019230768999999998,0.0,0.0,Q3,2,2,1,4,Returning_Visitor,0,0,8.948,43.25,21.692037038888888
7,94.83333333,2,38.9,262,6774.82,0.00042540599999999997,0.013069803,0.0,0.0,Q2,2,5,1,4,Returning_Visitor,0,0,13.547619047142858,19.45,25.858091603053435
2,11.0,0,0.0,4,15.0,0.0,0.04,0.0,0.0,Q3,2,10,1,1,Returning_Visitor,0,0,5.5,0.0,3.75
0,0.0,0,0.0,41,3389.8,0.032478632,0.05019425,0.0,0.0,Q3,2,4,3,1,Returning_Visitor,0,0,0.0,0.0,82.67804878048781
10,85.04,0,0.0,114,2139.156647,0.0,0.009414895,0.0,0.0,Q4,2,2,3,2,Returning_Visitor,0,0,8.504000000000001,0.0,18.76453199122807
6,803.47,0,0.0,30,634.6880952,0.08083779,0.10666666699999999,0.0,0.0,Q4,3,2,8,13,Returning_Visitor,0,0,133.91166666666666,0.0,21.15626984
9,210.56666669999998,3,61.6,10,124.86666670000001,0.021052632,0.030526316,0.0,0.0,Q3,1,1,3,2,Returning_Visitor,0,1,23.3962963,20.533333333333335,12.486666670000002
6,132.025,3,79.7,45,1620.141667,0.0,0.009333333000000001,0.0,0.0,Q4,1,1,1,2,Returning_Visitor,0,0,22.004166666666666,26.566666666666666,36.00314815555556
0,0.0,0,0.0,18,1110.866667,0.0,0.014814815,57.03508179,0.0,Q3,2,10,4,1,Returning_Visitor,0,1,0.0,0.0,61.714814833333335
0,0.0,0,0.0,11,292.7,0.036363636,0.090909091,0.0,0.0,Q2,1,1,4,3,Returning_Visitor,1,0,0.0,0.0,26.60909090909091
3,189.4,4,130.76,93,3856.8297799999996,0.037525773,0.06218704,7.542144271000001,0.0,Q2,2,2,1,1,Returning_Visitor,0,0,63.13333333333333,32.69,41.471287956989244
0,0.0,0,0.0,154,4800.574761999999,0.014473683999999999,0.032872807000000004,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,1,0,0.0,0.0,31.172563389610385
6,107.7,0,0.0,14,290.8,0.0,0.010526316,0.0,0.0,Q3,2,2,1,5,New_Visitor,0,0,17.95,0.0,20.771428571428572
1,4.0,0,0.0,26,242.10952379999998,0.0,0.004273504,0.0,0.0,Q2,4,1,2,1,Returning_Visitor,0,0,4.0,0.0,9.311904761538461
1,58.4,1,24.2,11,503.2666666999999,0.018181818,0.036363636,24.72209216,0.0,Q4,3,2,1,1,Returning_Visitor,0,1,58.4,24.2,45.751515154545444
8,130.55,4,214.1,18,385.75,0.0,0.013793103000000001,0.0,0.0,Q3,2,2,6,4,New_Visitor,0,0,16.31875,53.525,21.430555555555557
1,23.2,0,0.0,5,58.0,0.0,0.033333333,0.0,0.0,Q4,3,2,1,3,Returning_Visitor,0,0,23.2,0.0,11.6
4,59.4,0,0.0,19,157.2,0.010526316,0.021052632,0.0,0.0,Q3,2,5,3,2,New_Visitor,1,0,14.85,0.0,8.273684210526316
3,103.6,0,0.0,1,7.0,0.0,0.04,0.0,0.0,Q4,3,2,1,5,New_Visitor,0,1,34.53333333333333,0.0,7.0
0,0.0,0,0.0,13,70.4,0.138461538,0.143589744,0.0,0.0,Q3,2,2,2,13,Returning_Visitor,0,0,0.0,0.0,5.415384615384616
0,0.0,0,0.0,1,15.6,0.0,0.0,47.7917708,0.0,Q3,1,1,6,3,New_Visitor,0,1,0.0,0.0,15.6
4,97.8,0,0.0,53,1228.289524,0.02345679,0.042026749,0.0,0.0,Q3,1,1,2,3,Returning_Visitor,0,0,24.45,0.0,23.17527403773585
9,266.7433333,4,1312.4,26,743.4766667,0.0,0.021969697000000003,9.284545518,0.0,Q4,2,7,1,2,Returning_Visitor,1,1,29.638148144444447,328.1,28.59525641153846
4,71.4,0,0.0,14,449.4,0.03,0.07666666700000001,0.0,0.0,Q3,1,1,1,3,Returning_Visitor,0,0,17.85,0.0,32.1
6,105.63333329999999,2,105.95,8,246.3865079,0.0,0.008928571,0.0,0.0,Q4,3,2,2,3,Returning_Visitor,0,0,17.60555555,52.975,30.7983134875
2,32.7,0,0.0,6,812.35,0.018181818,0.036709957,24.16451021,0.0,Q3,3,2,1,2,Returning_Visitor,0,0,16.35,0.0,135.39166666666668
0,0.0,0,0.0,4,75.4,0.1,0.125,0.0,0.0,Q4,3,3,1,3,Returning_Visitor,0,0,0.0,0.0,18.85
6,301.2,0,0.0,87,1836.983333,0.009782609,0.026449275,0.0,0.0,Q3,2,2,6,3,Returning_Visitor,0,0,50.199999999999996,0.0,21.114750954022988
2,48.4,0,0.0,2,37.2,0.0,0.05,0.0,0.0,Q2,1,1,1,2,Returning_Visitor,0,0,24.2,0.0,18.6
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q3,3,3,2,2,Returning_Visitor,1,0,0.0,0.0,0.0
0,0.0,0,0.0,1,381.8,0.1,0.133333333,0.0,0.0,Q2,3,2,1,4,Returning_Visitor,0,0,0.0,0.0,381.8
23,239.7445344,3,624.6,409,9100.402959000001,0.004301075,0.015934735,6.277683942,0.0,Q3,2,2,1,13,Returning_Visitor,1,0,10.423675408695653,208.20000000000002,22.250373982885087
4,243.68,0,0.0,12,1256.0,0.0,0.01875,0.0,0.0,Q2,2,2,3,1,New_Visitor,0,0,60.92,0.0,104.66666666666667
8,259.28364780000004,2,12.0,53,1854.242845,0.00043289999999999995,0.015548371,22.22165124,0.0,Q4,3,2,9,6,Returning_Visitor,0,0,32.410455975000005,6.0,34.985714056603776
0,0.0,0,0.0,54,941.4666667000001,0.0,0.003773585,26.67428219,0.0,Q3,4,5,1,1,Returning_Visitor,0,1,0.0,0.0,17.434567901851853
2,292.2,0,0.0,19,1391.383333,0.0,0.02,18.84993357,0.0,Q4,3,2,1,2,New_Visitor,0,1,146.1,0.0,73.23070173684211
3,52.4,0,0.0,25,324.2666667,0.0,0.032692307999999996,0.0,0.0,Q3,2,2,1,5,Returning_Visitor,0,0,17.466666666666665,0.0,12.970666668
2,16.2,0,0.0,3,268.0,0.0,0.04,49.55482147,0.0,Q4,2,2,5,5,New_Visitor,0,0,8.1,0.0,89.33333333333333
3,94.6,0,0.0,17,265.5,0.0,0.0,0.0,0.0,Q4,2,2,1,2,New_Visitor,0,0,31.53333333333333,0.0,15.617647058823529
1,25.7,0,0.0,6,143.3,0.0,0.028571429,38.27331194,0.0,Q3,2,5,1,4,New_Visitor,0,1,25.7,0.0,23.883333333333336
0,0.0,0,0.0,13,218.66666669999998,0.10769230800000001,0.11153846199999999,0.0,0.0,Q3,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,16.82051282307692
5,100.6,3,216.6,6,432.0,0.0,0.024242424,0.0,0.0,Q3,1,1,1,5,New_Visitor,0,0,20.119999999999997,72.2,72.0
1,0.0,0,0.0,3,121.27042250000001,0.0,0.04,36.14032284,0.0,Q4,2,2,1,4,Returning_Visitor,0,1,0.0,0.0,40.42347416666667
4,785.2166667,0,0.0,8,450.8,0.016666667,0.016666667,0.0,0.0,Q3,3,2,3,5,Returning_Visitor,0,0,196.304166675,0.0,56.35
6,124.2,0,0.0,5,94.6,0.0,0.022222222000000003,0.0,0.0,Q4,1,1,2,5,New_Visitor,0,1,20.7,0.0,18.919999999999998
1,74.6,0,0.0,8,810.0,0.0,0.036666667,10.67716934,0.0,Q4,2,2,1,4,Returning_Visitor,0,0,74.6,0.0,101.25
9,252.8,0,0.0,36,1191.616667,0.013636364,0.029545455,14.75943613,0.0,Q4,2,2,2,13,Returning_Visitor,0,0,28.08888888888889,0.0,33.100462972222225
0,0.0,0,0.0,3,54.4,0.0,0.066666667,0.0,0.0,Q3,1,1,3,3,Returning_Visitor,1,0,0.0,0.0,18.133333333333333
0,0.0,0,0.0,28,683.3,0.028571429,0.089285714,0.0,0.0,Q2,2,2,3,1,Returning_Visitor,0,0,0.0,0.0,24.40357142857143
5,398.0666667,1,19.2,17,452.0,0.059064327,0.070737742,0.0,0.0,Q3,2,2,3,4,Returning_Visitor,0,0,79.61333334,19.2,26.58823529411765
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q2,3,2,3,13,Returning_Visitor,0,0,0.0,0.0,0.0
1,53.4,0,0.0,3,292.0,0.0,0.0,0.0,0.0,Q4,2,2,1,4,Returning_Visitor,0,0,53.4,0.0,97.33333333333333
1,112.8,0,0.0,8,543.7333332999999,0.0,0.011111111000000002,28.69843548,0.0,Q4,1,1,6,2,New_Visitor,1,1,112.8,0.0,67.96666666249999
4,100.6,2,5.0,93,2002.76,0.008163265,0.026598639,0.0,0.0,Q3,2,2,3,13,Returning_Visitor,0,0,25.15,2.5,21.53505376344086
2,31.2,0,0.0,13,385.3,0.00625,0.027083332999999998,0.0,0.0,Q3,1,1,1,5,Returning_Visitor,0,0,15.6,0.0,29.638461538461538
4,97.2,2,16.0,26,690.5666667,0.0,0.0037037040000000004,59.33984611,0.0,Q3,2,4,8,2,Returning_Visitor,0,1,24.3,8.0,26.560256411538465
1,51.4,0,0.0,7,562.3,0.0,0.0,36.65735004,0.0,Q3,1,1,6,2,New_Visitor,1,1,51.4,0.0,80.32857142857142
2,107.4,2,96.7,32,833.325,0.024509804,0.035882353,0.0,0.0,Q3,3,2,4,1,Returning_Visitor,0,1,53.7,48.35,26.04140625
4,102.2,0,0.0,3,72.0,0.0,0.016666667,0.0,0.0,Q3,2,2,6,5,New_Visitor,0,0,25.55,0.0,24.0
8,580.2,1,145.6,48,2734.966667,0.0,0.007692308,27.60143046,0.0,Q4,2,2,4,5,New_Visitor,0,1,72.525,145.6,56.97847222916667
10,471.06,0,0.0,171,5830.91,0.001098901,0.005494505,0.0,0.0,Q4,2,10,4,2,Returning_Visitor,0,1,47.106,0.0,34.09888888888889
3,146.5,3,277.1333333,31,700.0466667000001,0.0,0.01712963,0.0,0.0,Q3,1,1,5,2,Returning_Visitor,1,0,48.833333333333336,92.37777776666667,22.58215053870968
6,378.46666669999996,0,0.0,13,950.6666667000002,0.022222222000000003,0.054444444,0.0,0.0,Q4,1,1,1,3,Returning_Visitor,0,0,63.077777783333325,0.0,73.12820513076925
3,173.8,2,124.8,7,411.6,0.0,0.017272726999999998,0.0,0.0,Q3,1,1,1,4,Returning_Visitor,1,0,57.93333333333334,62.4,58.800000000000004
4,115.8,0,0.0,46,2557.35,0.0,0.01372549,44.35848718,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,28.95,0.0,55.5945652173913
1,114.8,0,0.0,10,951.4333332999998,0.0,0.018181818,0.0,0.0,Q3,3,2,6,1,Returning_Visitor,0,0,114.8,0.0,95.14333332999999
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q2,3,2,4,13,Returning_Visitor,0,0,0.0,0.0,0.0
8,310.0666667,1,49.4,71,1441.974535,0.0030136990000000003,0.009218133,48.30461627,0.0,Q4,1,1,2,20,Returning_Visitor,1,1,38.7583333375,49.4,20.309500492957746
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q3,3,2,1,4,Returning_Visitor,0,0,0.0,0.0,0.0
2,33.2,0,0.0,9,162.2333333,0.0,0.018181818,0.0,0.0,Q3,2,2,1,5,Returning_Visitor,0,0,16.6,0.0,18.02592592222222
0,0.0,0,0.0,9,166.12,0.0,0.022222222000000003,0.0,0.0,Q3,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,18.45777777777778
0,0.0,0,0.0,53,1624.320952,0.009803922,0.01735761,0.0,0.0,Q3,3,2,4,3,Returning_Visitor,0,0,0.0,0.0,30.64756513207547
4,101.7,0,0.0,40,708.5547619,0.009302326,0.016434109,0.0,0.0,Q3,2,2,3,13,Returning_Visitor,0,0,25.425,0.0,17.7138690475
1,191.4,0,0.0,13,679.9033333,0.0,0.002564103,34.86423061,0.0,Q4,3,2,3,2,Returning_Visitor,1,1,191.4,0.0,52.30025640769231
13,83.9952381,2,99.8,24,364.9619048,0.0,0.018181818,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,6.461172161538461,49.9,15.206746033333333
2,118.9,0,0.0,30,1216.726667,0.0,0.008602151,26.13036122,0.0,Q4,4,2,6,2,New_Visitor,1,1,59.45,0.0,40.557555566666665
3,109.7,0,0.0,16,852.3,0.011764706000000002,0.043137255,0.0,0.0,Q4,2,2,1,3,Returning_Visitor,0,0,36.56666666666667,0.0,53.26875
11,293.6222222,2,42.2,64,1831.942222,0.0,0.015238095,16.35155923,0.0,Q4,2,5,3,4,Returning_Visitor,1,0,26.692929290909092,21.1,28.62409721875
1,15.2,4,104.8,31,2725.708571,0.01047619,0.026482993,20.14579261,0.0,Q4,2,2,3,1,Returning_Visitor,0,1,15.2,26.2,87.92608293548388
5,66.9,0,0.0,12,86.63333333,0.0,0.025,42.93595137,0.0,Q4,4,1,1,7,Returning_Visitor,1,1,13.38,0.0,7.219444444166666
2,341.6,0,0.0,7,177.9,0.047619048,0.062857143,0.0,0.0,Q3,3,2,1,1,Returning_Visitor,0,0,170.8,0.0,25.414285714285715
10,130.55,1,23.2,7,128.2333333,0.006666666999999999,0.015238095,0.0,0.0,Q4,2,2,6,5,New_Visitor,0,0,13.055000000000001,23.2,18.319047614285715
0,0.0,0,0.0,3,31.2,0.066666667,0.133333333,0.0,0.0,Q2,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,10.4
0,0.0,0,0.0,8,846.6,0.022222222000000003,0.022222222000000003,24.61778468,0.0,Q4,1,1,7,5,New_Visitor,0,1,0.0,0.0,105.825
1,30.2,0,0.0,5,323.4,0.066666667,0.083333333,0.0,0.0,Q3,2,4,1,3,Returning_Visitor,1,0,30.2,0.0,64.67999999999999
3,25.0,0,0.0,1,8.0,0.0,0.033333333,0.0,0.0,Q4,2,5,1,5,New_Visitor,1,0,8.333333333333334,0.0,8.0
3,75.6,0,0.0,14,178.59,0.0125,0.00625,0.0,0.0,Q3,3,2,1,4,Returning_Visitor,1,0,25.2,0.0,12.756428571428572
4,134.39,1,191.9,24,1592.533333,0.0037037040000000004,0.013580247,5.245868726,0.0,Q4,3,2,1,5,Returning_Visitor,0,0,33.5975,191.9,66.35555554166667
0,0.0,0,0.0,4,103.8,0.1,0.15,0.0,0.0,Q3,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,25.95
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q2,2,2,1,13,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,18,1257.946667,0.0,0.003921569000000001,33.50211155,0.0,Q4,2,2,3,2,Returning_Visitor,1,1,0.0,0.0,69.88592594444444
2,108.8,0,0.0,15,542.0,0.0,0.029411765,0.0,0.0,Q4,2,2,1,3,Returning_Visitor,0,0,54.4,0.0,36.13333333333333
3,70.6,0,0.0,11,93.5,0.1,0.107142857,0.0,0.0,Q4,1,1,1,3,Returning_Visitor,0,0,23.53333333333333,0.0,8.5
4,56.63333333,7,309.7333333,58,1280.1498210000002,0.016923076999999998,0.035377102,0.0,0.0,Q3,2,2,6,1,Returning_Visitor,1,0,14.1583333325,44.247619042857146,22.071548637931038
0,0.0,0,0.0,11,192.45,0.036363636,0.040909091,27.31510469,0.0,Q4,3,2,1,1,Returning_Visitor,1,1,0.0,0.0,17.495454545454546
5,181.6,2,722.52,98,1717.873278,0.014150943000000001,0.023942797000000002,0.0,0.0,Q3,3,2,1,4,Returning_Visitor,0,0,36.32,361.26,17.529319163265306
12,184.4173601,1,13.0,159,6137.14491,0.011276738,0.031489962999999996,18.23386055,0.0,Q2,2,4,3,2,Returning_Visitor,0,0,15.368113341666666,13.0,38.598395660377356
4,100.0666667,0,0.0,30,310.3355556,0.0,0.00048076900000000003,28.52395644,0.0,Q3,2,2,5,2,Returning_Visitor,1,1,25.016666675,0.0,10.344518520000001
5,27.4,0,0.0,5,51.2,0.0,0.005,0.0,0.0,Q3,2,2,2,2,New_Visitor,0,1,5.4799999999999995,0.0,10.24
0,0.0,0,0.0,96,1231.79046,0.00212766,0.01026897,0.0,0.0,Q3,2,4,3,1,Returning_Visitor,0,0,0.0,0.0,12.831150625
3,23.0,0,0.0,19,723.4833332999999,0.0035087720000000003,0.022807018,17.68865669,0.0,Q3,2,2,2,2,Returning_Visitor,0,0,7.666666666666667,0.0,38.0780701736842
5,93.4,0,0.0,38,689.65,0.0,0.004878049000000001,34.48748308,0.0,Q4,2,2,2,2,New_Visitor,1,1,18.68,0.0,18.148684210526316
5,93.8,0,0.0,45,2139.7,0.0,0.004081633,20.275555899999997,0.0,Q3,2,4,2,2,New_Visitor,0,1,18.759999999999998,0.0,47.54888888888888
11,383.3,2,256.3,189,15454.438569999998,0.007286432,0.019882747,0.0,0.0,Q3,2,10,2,1,Returning_Visitor,0,0,34.845454545454544,128.15,81.76951624338624
0,0.0,0,0.0,38,643.9,0.026315789,0.057894737,0.0,0.0,Q2,2,4,9,3,Returning_Visitor,0,0,0.0,0.0,16.94473684210526
1,15.2,1,43.4,13,94.2,0.042857143,0.05,21.58031621,0.0,Q3,2,2,3,1,Returning_Visitor,0,0,15.2,43.4,7.246153846153846
2,81.6,0,0.0,1,27.2,0.0,0.04,0.0,0.0,Q4,3,2,3,5,New_Visitor,0,1,40.8,0.0,27.2
5,77.1,6,60.3,5,944.8,0.0,0.015384615,0.0,0.0,Q3,2,2,3,2,New_Visitor,0,0,15.419999999999998,10.049999999999999,188.95999999999998
3,103.6,0,0.0,30,440.53333330000004,0.006451613,0.021505376,0.0,0.0,Q3,2,2,2,1,Returning_Visitor,1,0,34.53333333333333,0.0,14.684444443333335
0,0.0,0,0.0,6,98.73333333,0.0,0.033333333,0.0,0.0,Q3,3,2,1,2,Returning_Visitor,1,0,0.0,0.0,16.455555555
0,0.0,0,0.0,12,402.6,0.0,0.008333333,0.0,0.0,Q4,2,2,3,4,Returning_Visitor,0,0,0.0,0.0,33.550000000000004
4,39.8,0,0.0,9,132.4,0.0,0.006666666999999999,0.0,0.0,Q3,2,2,1,5,New_Visitor,0,1,9.95,0.0,14.711111111111112
0,0.0,0,0.0,62,3564.590227,0.021980198,0.052175571,0.0,0.0,Q3,3,2,4,2,Returning_Visitor,0,0,0.0,0.0,57.49339075806452
3,155.7,0,0.0,18,595.0,0.0,0.010526316,0.0,0.0,Q4,1,1,1,2,New_Visitor,0,0,51.9,0.0,33.05555555555556
11,200.42,0,0.0,31,697.5866667,0.0075,0.0325,0.0,0.0,Q2,2,2,2,2,Returning_Visitor,0,0,18.22,0.0,22.5027957
0,0.0,0,0.0,4,741.4,0.05,0.075,0.0,0.0,Q4,2,2,7,1,Returning_Visitor,0,0,0.0,0.0,185.35
0,0.0,0,0.0,31,502.96666669999996,0.012903226,0.04516129,0.0,0.0,Q4,2,2,2,1,Returning_Visitor,0,0,0.0,0.0,16.224731183870965
5,94.6,0,0.0,69,2222.419048,0.005092593,0.01496142,0.0,0.0,Q4,1,1,3,2,Returning_Visitor,0,0,18.919999999999998,0.0,32.20897171014493
6,104.4,1,0.0,32,879.75,0.0,0.014285714,20.503488,0.0,Q4,2,4,1,1,Returning_Visitor,0,1,17.400000000000002,0.0,27.4921875
0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,Q3,2,2,3,3,Returning_Visitor,1,0,0.0,17.6,17.19375
0,0.0,2,15.2,19,1227.153333,0.00952381,0.04399093,0.0,0.0,Q3,1,1,1,2,Returning_Visitor,1,0,0.0,7.6,64.58701752631579
